Date,Close,High,Low,Open,Volume,EPS,Revenue,ROE,P/E
2014-02-06 00:00:00-05:00,16.064250946044922,16.09528290072414,15.91693202256345,15.9874578226816,257765200,6.07,391034994688,1.5741299,40.006588
2014-02-07 00:00:00-05:00,16.288991928100586,16.39086105826681,16.216900958422848,16.34227757679751,370280400,6.07,391034994688,1.5741299,40.006588
2014-02-10 00:00:00-05:00,16.580808639526367,16.67484194662578,16.236335110227436,16.257021969079123,345559200,6.07,391034994688,1.5741299,40.006588
2014-02-11 00:00:00-05:00,16.799283981323242,16.855388605622366,16.596797778779063,16.631591149588747,282256800,6.07,391034994688,1.5741299,40.006588
2014-02-12 00:00:00-05:00,16.79802703857422,16.9121211622357,16.714025788252073,16.830312806393977,308100800,6.07,391034994688,1.5741299,40.006588
2014-02-13 00:00:00-05:00,17.064767837524414,17.077931899849766,16.744114781750223,16.758532644009666,307398000,6.07,391034994688,1.5741299,40.006588
2014-02-14 00:00:00-05:00,17.050966262817383,17.11334319839239,16.96383139371168,17.00332356192373,272924400,6.07,391034994688,1.5741299,40.006588
2014-02-18 00:00:00-05:00,17.113664627075195,17.27665359914557,17.101752690533523,17.113977658572285,260251600,6.07,391034994688,1.5741299,40.006588
2014-02-19 00:00:00-05:00,16.843477249145508,17.141874953809687,16.748817859926792,17.074797490674243,313768000,6.07,391034994688,1.5741299,40.006588
2014-02-20 00:00:00-05:00,16.648508071899414,16.831872473616905,16.581117607458964,16.706181172186735,305858000,6.07,391034994688,1.5741299,40.006588
2014-02-21 00:00:00-05:00,16.463579177856445,16.755707793072247,16.443205352549494,16.699914547038183,278784800,6.07,391034994688,1.5741299,40.006588
2014-02-24 00:00:00-05:00,16.535675048828125,16.609962279754825,16.374880640474995,16.39776207180442,288909600,6.07,391034994688,1.5741299,40.006588
2014-02-25 00:00:00-05:00,16.363590240478516,16.59898482207471,16.33036539031018,16.593030529851372,231952000,6.07,391034994688,1.5741299,40.006588
2014-02-26 00:00:00-05:00,16.215961456298828,16.455745220192053,16.16110897223152,16.41217693397319,276217200,6.07,391034994688,1.5741299,40.006588
2014-02-27 00:00:00-05:00,16.53943634033203,16.57422803083605,16.175215015280813,16.20938064283985,301882000,6.07,391034994688,1.5741299,40.006588
2014-02-28 00:00:00-05:00,16.49461555480957,16.698666893945436,16.365475833495875,16.583632003624782,371968800,6.07,391034994688,1.5741299,40.006588
2014-03-03 00:00:00-05:00,16.54225730895996,16.632842257879325,16.387102503170535,16.406222532858916,238781200,6.07,391034994688,1.5741299,40.006588
2014-03-04 00:00:00-05:00,16.65133285522461,16.695215846578666,16.54256865609287,16.64381173067173,259140000,6.07,391034994688,1.5741299,40.006588
2014-03-05 00:00:00-05:00,16.686433792114258,16.76134537342085,16.58519075064024,16.641298689730633,200062800,6.07,391034994688,1.5741299,40.006588
2014-03-06 00:00:00-05:00,16.63597297668457,16.751633902749163,16.552910841747742,16.699915085316512,185488800,6.07,391034994688,1.5741299,40.006588
2014-03-07 00:00:00-05:00,16.62625503540039,16.67452547874963,16.488653470906325,16.646628858607617,220729600,6.07,391034994688,1.5741299,40.006588
2014-03-10 00:00:00-04:00,16.641311645507812,16.716851022277854,16.56044236190721,16.56107009904963,178584000,6.07,391034994688,1.5741299,40.006588
2014-03-11 00:00:00-04:00,16.803356170654297,16.886418330922183,16.69365117800383,16.783297043961632,279224400,6.07,391034994688,1.5741299,40.006588
2014-03-12 00:00:00-04:00,16.819650650024414,16.84284510701623,16.675154003984158,16.75382867807181,199326400,6.07,391034994688,1.5741299,40.006588
2014-03-13 00:00:00-04:00,16.63284683227539,16.9152582187056,16.586143192368553,16.845674817141173,257742800,6.07,391034994688,1.5741299,40.006588
2014-03-14 00:00:00-04:00,16.446020126342773,16.640353956304573,16.393047535215555,16.57453034346512,237199200,6.07,391034994688,1.5741299,40.006588
2014-03-17 00:00:00-04:00,16.51028060913086,16.611521985469334,16.482383989807435,16.540371795987017,199544800,6.07,391034994688,1.5741299,40.006588
2014-03-18 00:00:00-04:00,16.65635108947754,16.67421732072188,16.462017114248646,16.48395777694138,209647200,6.07,391034994688,1.5741299,40.006588
2014-03-19 00:00:00-04:00,16.651962280273438,16.80805618043112,16.581123424031237,16.683307277275546,224756000,6.07,391034994688,1.5741299,40.006588
2014-03-20 00:00:00-04:00,16.571714401245117,16.696151899124633,16.529399927007546,16.60901367788732,208398400,6.07,391034994688,1.5741299,40.006588
2014-03-21 00:00:00-04:00,16.702421188354492,16.730004778376152,16.497430821388082,16.672957735995514,374046400,6.07,391034994688,1.5741299,40.006588
2014-03-24 00:00:00-04:00,16.900522232055664,16.941582921600016,16.771069490218117,16.87638700347519,355700800,6.07,391034994688,1.5741299,40.006588
2014-03-25 00:00:00-04:00,17.08232307434082,17.106145278264712,16.913063394391667,16.972932772744418,282293200,6.07,391034994688,1.5741299,40.006588
2014-03-26 00:00:00-04:00,16.91901397705078,17.208008973761725,16.890178255447324,17.13027505967257,299768000,6.07,391034994688,1.5741299,40.006588
2014-03-27 00:00:00-04:00,16.846296310424805,16.97292842487914,16.772951528080043,16.926537829121514,222031600,6.07,391034994688,1.5741299,40.006588
2014-03-28 00:00:00-04:00,16.82748794555664,16.892683860334586,16.74567960213833,16.873250800672555,200564000,6.07,391034994688,1.5741299,40.006588
2014-03-31 00:00:00-04:00,16.8237247467041,16.95129591889967,16.798334050856337,16.9017716746581,168669200,6.07,391034994688,1.5741299,40.006588
2014-04-01 00:00:00-04:00,16.97762680053711,16.98452353602849,16.824666581541848,16.85569686935829,200760000,6.07,391034994688,1.5741299,40.006588
2014-04-02 00:00:00-04:00,17.005840301513672,17.034990733308497,16.934062343265687,17.00051206995269,180420800,6.07,391034994688,1.5741299,40.006588
2014-04-03 00:00:00-04:00,16.887985229492188,17.00427224280208,16.8519397372137,16.969480550445414,162344000,6.07,391034994688,1.5741299,40.006588
2014-04-04 00:00:00-04:00,16.669506072998047,16.925902170675997,16.630639968707392,16.919947879481153,275251200,6.07,391034994688,1.5741299,40.006588
2014-04-07 00:00:00-04:00,16.407791137695312,16.64067988729125,16.358268548005206,16.550407960093498,289850400,6.07,391034994688,1.5741299,40.006588
2014-04-08 00:00:00-04:00,16.406850814819336,16.490853735647242,16.25827803497635,16.461703305945413,243888400,6.07,391034994688,1.5741299,40.006588
2014-04-09 00:00:00-04:00,16.62249755859375,16.627825789188467,16.362339962097543,16.381773021781513,206169600,6.07,391034994688,1.5741299,40.006588
2014-04-10 00:00:00-04:00,16.40810203552246,16.682677479481114,16.398384669160947,16.633779290198397,239652000,6.07,391034994688,1.5741299,40.006588
2014-04-11 00:00:00-04:00,16.286792755126953,16.387721078143855,16.209371911255662,16.26767106216389,271717600,6.07,391034994688,1.5741299,40.006588
2014-04-14 00:00:00-04:00,16.35167694091797,16.36672085833683,16.211567800599592,16.358571999986435,205674000,6.07,391034994688,1.5741299,40.006588
2014-04-15 00:00:00-04:00,16.23508071899414,16.350426943634165,16.027268021816667,16.30748639630206,266490000,6.07,391034994688,1.5741299,40.006588
2014-04-16 00:00:00-04:00,16.26799201965332,16.33318792808833,16.11534484029984,16.23790082777647,214765600,6.07,391034994688,1.5741299,40.006588
2014-04-17 00:00:00-04:00,16.45386505126953,16.542257104780617,16.273948955532124,16.299024952835282,284334400,6.07,391034994688,1.5741299,40.006588
2014-04-21 00:00:00-04:00,16.649145126342773,16.67954768732823,16.423151417178502,16.46640668509306,182548800,6.07,391034994688,1.5741299,40.006588
2014-04-22 00:00:00-04:00,16.665746688842773,16.66982111815504,16.502756124637166,16.559488451597687,202563200,6.07,391034994688,1.5741299,40.006588
2014-04-23 00:00:00-04:00,16.447908401489258,16.64788526642577,16.438504066865036,16.583002388171085,394940000,6.07,391034994688,1.5741299,40.006588
2014-04-24 00:00:00-04:00,17.796337127685547,17.86623519734844,17.57567342807274,17.810128922779725,759911600,6.07,391034994688,1.5741299,40.006588
2014-04-25 00:00:00-04:00,17.927047729492188,17.928612886835996,17.676920520266048,17.694785075531414,390275200,6.07,391034994688,1.5741299,40.006588
2014-04-28 00:00:00-04:00,18.621322631835938,18.67335448699461,17.946165662513877,17.954003166804096,669485600,6.07,391034994688,1.5741299,40.006588
2014-04-29 00:00:00-04:00,18.566150665283203,18.680557776123518,18.477760312313695,18.61034667875026,337377600,6.07,391034994688,1.5741299,40.006588
2014-04-30 00:00:00-04:00,18.495941162109375,18.788697508955593,18.486851533527798,18.57586963089633,456640800,6.07,391034994688,1.5741299,40.006588
2014-05-01 00:00:00-04:00,18.539512634277344,18.64357466135492,18.37902962075,18.555810356397945,244048000,6.07,391034994688,1.5741299,40.006588
2014-05-02 00:00:00-04:00,18.573989868164062,18.62476959364329,18.484032667981825,18.566468743833152,191514400,6.07,391034994688,1.5741299,40.006588
2014-05-05 00:00:00-04:00,18.83665657043457,18.8379120442168,18.49312379035058,18.497512926693254,287067200,6.07,391034994688,1.5741299,40.006588
2014-05-06 00:00:00-04:00,18.63135528564453,18.94479690641921,18.63135528564453,18.862988551328932,374564400,6.07,391034994688,1.5741299,40.006588
2014-05-07 00:00:00-04:00,18.566150665283203,18.72161845388783,18.42196707207216,18.657676353955456,282864400,6.07,391034994688,1.5741299,40.006588
2014-05-08 00:00:00-04:00,18.533056259155273,18.735410835568686,18.482940626365036,18.541250633077848,230297200,6.07,391034994688,1.5741299,40.006588
2014-05-09 00:00:00-04:00,18.45584487915039,18.478222872137927,18.29162737622487,18.42432480101803,291597600,6.07,391034994688,1.5741299,40.006588
2014-05-12 00:00:00-04:00,18.68561553955078,18.711775934580274,18.51446450907502,18.517302577797736,213208800,6.07,391034994688,1.5741299,40.006588
2014-05-13 00:00:00-04:00,18.714921951293945,18.73950675692395,18.618474774068556,18.65944832790902,159737200,6.07,391034994688,1.5741299,40.006588
2014-05-14 00:00:00-04:00,18.718395233154297,18.829658976626153,18.651259587886845,18.67300801545888,166404000,6.07,391034994688,1.5741299,40.006588
2014-05-15 00:00:00-04:00,18.55921745300293,18.804437638253418,18.53463264685245,18.7445520467704,230846000,6.07,391034994688,1.5741299,40.006588
2014-05-16 00:00:00-04:00,18.833120346069336,18.83374990560561,18.451420419202904,18.553227266138503,276256400,6.07,391034994688,1.5741299,40.006588
2014-05-19 00:00:00-04:00,19.056278228759766,19.142640671410255,18.827446792908482,18.84383722471996,317755200,6.07,391034994688,1.5741299,40.006588
2014-05-20 00:00:00-04:00,19.060068130493164,19.113334950681967,18.934620762658806,19.05376411577925,234836000,6.07,391034994688,1.5741299,40.006588
2014-05-21 00:00:00-04:00,19.110490798950195,19.122782360161143,18.97653432817427,19.032322731577878,196859600,6.07,391034994688,1.5741299,40.006588
2014-05-22 00:00:00-04:00,19.140748977661133,19.222069895331533,19.04083416935552,19.11963179877115,200760000,6.07,391034994688,1.5741299,40.006588
2014-05-23 00:00:00-04:00,19.356969833374023,19.375881867926147,19.11553208385813,19.140116887118815,232209600,6.07,391034994688,1.5741299,40.006588
2014-05-27 00:00:00-04:00,19.71944808959961,19.726696442258923,19.404254164368428,19.412133760002018,348866000,6.07,391034994688,1.5741299,40.006588
2014-05-28 00:00:00-04:00,19.668386459350586,19.851829034629304,19.66113642336386,19.731739687675734,315481600,6.07,391034994688,1.5741299,40.006588
2014-05-29 00:00:00-04:00,20.02676010131836,20.073724577116547,19.786897878580465,19.789419483768484,376474000,6.07,391034994688,1.5741299,40.006588
2014-05-30 00:00:00-04:00,19.95174217224121,20.303812411577546,19.822512448813434,20.108707865669633,564020800,6.07,391034994688,1.5741299,40.006588
2014-06-02 00:00:00-04:00,19.814638137817383,20.009427955886256,19.62079434264689,19.982006758351368,369350800,6.07,391034994688,1.5741299,40.006588
2014-06-03 00:00:00-04:00,20.09483528137207,20.13265934700137,19.802021127376438,19.808639918033066,292709200,6.07,391034994688,1.5741299,40.006588
2014-06-04 00:00:00-04:00,20.32430076599121,20.42106609300547,20.04976734078319,20.091688602050706,335482000,6.07,391034994688,1.5741299,40.006588
2014-06-05 00:00:00-04:00,20.404050827026367,20.467720530055463,20.25464989580163,20.36780400714149,303805600,6.07,391034994688,1.5741299,40.006588
2014-06-06 00:00:00-04:00,20.347944259643555,20.527291348236425,20.313274708691285,20.48442405436623,349938400,6.07,391034994688,1.5741299,40.006588
2014-06-09 00:00:00-04:00,20.67353630065918,20.713250739980207,20.243297944110164,20.452900900723375,301660000,6.07,391034994688,1.5741299,40.006588
2014-06-10 00:00:00-04:00,20.794883728027344,20.971392698248785,20.644851608333408,20.900789446823065,251108000,6.07,391034994688,1.5741299,40.006588
2014-06-11 00:00:00-04:00,20.708839416503906,20.907411619282897,20.622791742518775,20.76841023568032,182724000,6.07,391034994688,1.5741299,40.006588
2014-06-12 00:00:00-04:00,20.36244010925293,20.76620327227187,20.276392442814718,20.74855203728085,218996000,6.07,391034994688,1.5741299,40.006588
2014-06-13 00:00:00-04:00,20.139598846435547,20.39553671593273,20.05134435063257,20.34258300846225,218100000,6.07,391034994688,1.5741299,40.006588
2014-06-16 00:00:00-04:00,20.34258270263672,20.463932842955778,20.17710615673681,20.19034542506264,142244000,6.07,391034994688,1.5741299,40.006588
2014-06-17 00:00:00-04:00,20.31610679626465,20.452899658595975,20.25432915736477,20.366851992511943,118904000,6.07,391034994688,1.5741299,40.006588
2014-06-18 00:00:00-04:00,20.33816909790039,20.36243912401013,20.155041331186666,20.35802547381872,134056000,6.07,391034994688,1.5741299,40.006588
2014-06-19 00:00:00-04:00,20.26757049560547,20.364650622322067,20.15283913070136,20.362443796719948,142112000,6.07,391034994688,1.5741299,40.006588
2014-06-20 00:00:00-04:00,20.05797004699707,20.419812058982075,20.055763221116145,20.265366230300955,403592000,6.07,391034994688,1.5741299,40.006588
2014-06-23 00:00:00-04:00,20.040313720703125,20.214615888132982,19.989566838210077,20.14842459502283,174776000,6.07,391034994688,1.5741299,40.006588
2014-06-24 00:00:00-04:00,19.918960571289062,20.24108800362126,19.89910419634176,20.022659462629655,156144000,6.07,391034994688,1.5741299,40.006588
2014-06-25 00:00:00-04:00,19.936616897583008,20.011632133188595,19.779965949717205,19.903521247568612,147476000,6.07,391034994688,1.5741299,40.006588
2014-06-26 00:00:00-04:00,20.05575942993164,20.08885507862966,19.81306081167052,19.938822930071304,130516000,6.07,391034994688,1.5741299,40.006588
2014-06-27 00:00:00-04:00,20.294050216674805,20.298462185186914,20.027079830530724,20.03811227678344,256116000,6.07,391034994688,1.5741299,40.006588
2014-06-30 00:00:00-04:00,20.503646850585938,20.68015583583039,20.31831224774782,20.320519072974847,197929200,6.07,391034994688,1.5741299,40.006588
2014-07-01 00:00:00-04:00,20.633813858032227,20.755163954254257,20.547766220098005,20.633813858032227,152892000,6.07,391034994688,1.5741299,40.006588
2014-07-02 00:00:00-04:00,20.625001907348633,20.752969184690464,20.538952536116515,20.711049595265916,113860000,6.07,391034994688,1.5741299,40.006588
2014-07-03 00:00:00-04:00,20.746347427368164,20.761791838805852,20.563219632239406,20.666918544741584,91567200,6.07,391034994688,1.5741299,40.006588
2014-07-07 00:00:00-04:00,21.174379348754883,21.17879131604262,20.761790549800075,20.77061616769004,225872000,6.07,391034994688,1.5741299,40.006588
2014-07-08 00:00:00-04:00,21.03759002685547,21.357512442477365,20.722081262933138,21.240574238847692,260888000,6.07,391034994688,1.5741299,40.006588
2014-07-09 00:00:00-04:00,21.04641342163086,21.16996872311613,20.907413707459927,21.05744586639836,145744000,6.07,391034994688,1.5741299,40.006588
2014-07-10 00:00:00-04:00,20.969194412231445,21.081718968652435,20.633827568906337,20.686781291525026,158744000,6.07,391034994688,1.5741299,40.006588
2014-07-11 00:00:00-04:00,21.00890350341797,21.1567288205613,20.929474623066273,21.03979232540868,136072000,6.07,391034994688,1.5741299,40.006588
2014-07-14 00:00:00-04:00,21.28028106689453,21.377361169740666,21.103773778363923,21.150107004727495,171240000,6.07,391034994688,1.5741299,40.006588
2014-07-15 00:00:00-04:00,21.030967712402344,21.368539628374084,20.966983239987854,21.357508867601357,181911600,6.07,391034994688,1.5741299,40.006588
2014-07-16 00:00:00-04:00,20.911819458007812,21.423693433378602,20.902993841480736,21.39501144215128,213585200,6.07,391034994688,1.5741299,40.006588
2014-07-17 00:00:00-04:00,20.5389461517334,21.022138159314338,20.424216497944855,20.966979315830276,229192000,6.07,391034994688,1.5741299,40.006588
2014-07-18 00:00:00-04:00,20.83460235595703,20.902998796111063,20.52350561206682,20.65588820803733,199952000,6.07,391034994688,1.5741299,40.006588
2014-07-21 00:00:00-04:00,20.726490020751953,20.96036300616004,20.677949963407364,20.958156180831327,156316000,6.07,391034994688,1.5741299,40.006588
2014-07-22 00:00:00-04:00,20.89858055114746,20.93608815652611,20.766199678254857,20.889754935179404,220788000,6.07,391034994688,1.5741299,40.006588
2014-07-23 00:00:00-04:00,21.44355583190918,21.595793118702346,20.9978713653065,21.05303021728008,371672000,6.07,391034994688,1.5741299,40.006588
2014-07-24 00:00:00-04:00,21.408254623413086,21.472239097480262,21.273666881981203,21.410461448950485,182916000,6.07,391034994688,1.5741299,40.006588
2014-07-25 00:00:00-04:00,21.54945182800293,21.586959429325898,21.32219771216926,21.368530928505972,173876000,6.07,391034994688,1.5741299,40.006588
2014-07-28 00:00:00-04:00,21.847312927246094,21.895852976488904,21.522980357269038,21.582551164685245,221272000,6.07,391034994688,1.5741299,40.006588
2014-07-29 00:00:00-04:00,21.706106185913086,21.93998081297599,21.677424195006957,21.915710788626875,172572000,6.07,391034994688,1.5741299,40.006588
2014-07-30 00:00:00-04:00,21.655364990234375,21.776713451050185,21.54945925687385,21.71934945865632,132040000,6.07,391034994688,1.5741299,40.006588
2014-07-31 00:00:00-04:00,21.092742919921875,21.500918054228464,21.033172105357657,21.43693527252833,227372000,6.07,391034994688,1.5741299,40.006588
2014-08-01 00:00:00-04:00,21.209686279296875,21.317798867272344,20.91844753784363,20.938305604675545,194044000,6.07,391034994688,1.5741299,40.006588
2014-08-04 00:00:00-04:00,21.090539932250977,21.308970219798212,20.997873455705648,21.262636981525546,159832000,6.07,391034994688,1.5741299,40.006588
2014-08-05 00:00:00-04:00,20.98683738708496,21.11039265790095,20.81915403146732,21.039789405532627,223732000,6.07,391034994688,1.5741299,40.006588
2014-08-06 00:00:00-04:00,20.95154571533203,21.066277111621762,20.89638684339298,20.905212464901048,154232000,6.07,391034994688,1.5741299,40.006588
2014-08-07 00:00:00-04:00,20.949317932128906,21.275263762022398,20.86505837642456,21.049097026140988,186844000,6.07,391034994688,1.5741299,40.006588
2014-08-08 00:00:00-04:00,21.00696563720703,21.024704667751408,20.683235942363968,20.900534837314908,167460000,6.07,391034994688,1.5741299,40.006588
2014-08-11 00:00:00-04:00,21.28413963317871,21.30409647295233,21.029146471392075,21.124491681740547,146340000,6.07,391034994688,1.5741299,40.006588
2014-08-12 00:00:00-04:00,21.279701232910156,21.481477240547925,21.199877274021908,21.295222464266907,135180000,6.07,391034994688,1.5741299,40.006588
2014-08-13 00:00:00-04:00,21.56130599975586,21.56130599975586,21.295227205347913,21.319617958865543,127664000,6.07,391034994688,1.5741299,40.006588
2014-08-14 00:00:00-04:00,21.618959426879883,21.63448066341628,21.463747061515907,21.58126523696119,112464000,6.07,391034994688,1.5741299,40.006588
2014-08-15 00:00:00-04:00,21.725385665893555,21.77194936198808,21.477044261701995,21.70764663166114,195804000,6.07,391034994688,1.5741299,40.006588
2014-08-18 00:00:00-04:00,21.987030029296875,22.033593724394734,21.725385200875056,21.838467735389557,190288000,6.07,391034994688,1.5741299,40.006588
2014-08-19 00:00:00-04:00,22.290803909301758,22.32406417628737,22.02250735454273,22.042464191409078,277596000,6.07,391034994688,1.5741299,40.006588
2014-08-20 00:00:00-04:00,22.299678802490234,22.41497917192387,22.162203788595484,22.27085413305379,210796000,6.07,391034994688,1.5741299,40.006588
2014-08-21 00:00:00-04:00,22.30189323425293,22.381717205521216,22.197678511114464,22.299675431804474,133912000,6.07,391034994688,1.5741299,40.006588
2014-08-22 00:00:00-04:00,22.46596908569336,22.499229346780535,22.21541160998599,22.23758455348172,176736000,6.07,391034994688,1.5741299,40.006588
2014-08-25 00:00:00-04:00,22.51474952697754,22.654440587008054,22.457098523226044,22.57018272897669,161080000,6.07,391034994688,1.5741299,40.006588
2014-08-26 00:00:00-04:00,22.370628356933594,22.505885538361206,22.363976641730183,22.488146503360454,132608000,6.07,391034994688,1.5741299,40.006588
2014-08-27 00:00:00-04:00,22.64557456970215,22.743137561630878,22.328496537621117,22.399450979472736,209476000,6.07,391034994688,1.5741299,40.006588
2014-08-28 00:00:00-04:00,22.67218589782715,22.789704047947836,22.519189676589818,22.525841392002302,273840000,6.07,391034994688,1.5741299,40.006588
2014-08-29 00:00:00-04:00,22.727622985839844,22.81631648704898,22.661102437011035,22.807446967759283,178380000,6.07,391034994688,1.5741299,40.006588
2014-09-02 00:00:00-04:00,22.90500259399414,23.002563891310103,22.776397143342095,22.85178549543567,214256000,6.07,391034994688,1.5741299,40.006588
2014-09-03 00:00:00-04:00,21.938247680664062,22.8828283588845,21.858423723112008,22.860655413272774,501684000,6.07,391034994688,1.5741299,40.006588
2014-09-04 00:00:00-04:00,21.756427764892578,22.193240056646204,21.68325551867723,21.918291797406958,342872000,6.07,391034994688,1.5741299,40.006588
2014-09-05 00:00:00-04:00,21.944900512695312,22.038027904019334,21.79855601916837,21.907206334067123,233828000,6.07,391034994688,1.5741299,40.006588
2014-09-08 00:00:00-04:00,21.809646606445312,22.020292169578656,21.74090995374262,22.018076058753678,185426800,6.07,391034994688,1.5741299,40.006588
2014-09-09 00:00:00-04:00,21.727609634399414,22.856231143223905,21.31740404662279,21.96929941108503,759385200,6.07,391034994688,1.5741299,40.006588
2014-09-10 00:00:00-04:00,22.395017623901367,22.41940837249011,21.676603670826896,21.732036882767247,403478400,6.07,391034994688,1.5741299,40.006588
2014-09-11 00:00:00-04:00,22.4903621673584,22.492579969444506,22.089026265827,22.26419541350813,249412400,6.07,391034994688,1.5741299,40.006588
2014-09-12 00:00:00-04:00,22.541357040405273,22.658875152590454,22.412751611653302,22.441576266365157,250504400,6.07,391034994688,1.5741299,40.006588
2014-09-15 00:00:00-04:00,22.534709930419922,22.849571876989803,22.492581837409226,22.79635477262766,245266000,6.07,391034994688,1.5741299,40.006588
2014-09-16 00:00:00-04:00,22.363977432250977,22.45267091870237,21.927163407120087,22.128941131089196,267632400,6.07,391034994688,1.5741299,40.006588
2014-09-17 00:00:00-04:00,22.52362632751465,22.5724078317221,22.30410955858113,22.454887984455237,243706000,6.07,391034994688,1.5741299,40.006588
2014-09-18 00:00:00-04:00,22.570186614990234,22.694356467507365,22.519187316027917,22.601229078119516,149197600,6.07,391034994688,1.5741299,40.006588
2014-09-19 00:00:00-04:00,22.38614845275879,22.69435698057265,22.284151544215614,22.681053550841444,283609600,6.07,391034994688,1.5741299,40.006588
2014-09-22 00:00:00-04:00,22.408327102661133,22.647799048895,22.301896254349078,22.572410672314614,211153600,6.07,391034994688,1.5741299,40.006588
2014-09-23 00:00:00-04:00,22.7586612701416,22.82518180673129,22.29302258907633,22.30632601971926,253608800,6.07,391034994688,1.5741299,40.006588
2014-09-24 00:00:00-04:00,22.56131935119629,22.80522516800685,22.43936559694724,22.65223063921604,240687200,6.07,391034994688,1.5741299,40.006588
2014-09-25 00:00:00-04:00,21.700998306274414,22.3307188946959,21.667738034815493,22.28637299387579,400368000,6.07,391034994688,1.5741299,40.006588
2014-09-26 00:00:00-04:00,22.339584350585938,22.339584350585938,21.8185124981157,21.847337159238034,249482000,6.07,391034994688,1.5741299,40.006588
2014-09-29 00:00:00-04:00,22.197673797607422,22.270846037680386,21.869508464111473,21.87394406806651,199065200,6.07,391034994688,1.5741299,40.006588
2014-09-30 00:00:00-04:00,22.339584350585938,22.514753502838676,22.29080285354247,22.35288778007511,221056400,6.07,391034994688,1.5741299,40.006588
2014-10-01 00:00:00-04:00,21.99146842956543,22.32628557218804,21.88503589641752,22.304110929503423,205965200,6.07,391034994688,1.5741299,40.006588
2014-10-02 00:00:00-04:00,22.151113510131836,22.222067959130744,21.738690246673336,22.01142072276484,191031200,6.07,391034994688,1.5741299,40.006588
