Date,Close,High,Low,Open,Volume,EPS,Revenue,ROE,P/E
2010-02-18 00:00:00-05:00,6.1136088371276855,6.14253071776003,6.053054014078898,6.074443647979934,422825200,6.07,391034994688,1.5741299,40.006588
2010-02-19 00:00:00-05:00,6.075648307800293,6.121742385296139,6.058777380688218,6.08137291106327,415469600,6.07,391034994688,1.5741299,40.006588
2010-02-22 00:00:00-05:00,6.037990570068359,6.100654307944201,6.000935102814098,6.0958343298265785,390563600,6.07,391034994688,1.5741299,40.006588
2010-02-23 00:00:00-05:00,5.936764717102051,6.065405796066256,5.896093966494736,6.025337190740007,575094800,6.07,391034994688,1.5741299,40.006588
2010-02-24 00:00:00-05:00,6.045221328735352,6.068719877651232,5.960263334738986,5.972013011431588,460566400,6.07,391034994688,1.5741299,40.006588
2010-02-25 00:00:00-05:00,6.08558988571167,6.111498620800091,5.931642637056271,5.9464046468952,665126000,6.07,391034994688,1.5741299,40.006588
2010-02-26 00:00:00-05:00,6.164521217346191,6.181090868483355,6.085589519730059,6.097037518006866,507460800,6.07,391034994688,1.5741299,40.006588
2010-03-01 00:00:00-05:00,6.2961745262146,6.31153867817031,6.1895256633801115,6.198563470807209,550093600,6.07,391034994688,1.5741299,40.006588
2010-03-02 00:00:00-05:00,6.291959762573242,6.351610366483439,6.2585187727562115,6.3244961265140365,566546400,6.07,391034994688,1.5741299,40.006588
2010-03-03 00:00:00-05:00,6.306418418884277,6.3226872009060155,6.264542977803897,6.294669547448958,372052800,6.07,391034994688,1.5741299,40.006588
2010-03-04 00:00:00-05:00,6.347992420196533,6.354319167793294,6.28532869832281,6.304911890737833,366041200,6.07,391034994688,1.5741299,40.006588
2010-03-05 00:00:00-05:00,6.596236705780029,6.618831830642093,6.4660892853454115,6.475428769878687,899620400,6.07,391034994688,1.5741299,40.006588
2010-03-08 00:00:00-05:00,6.600153923034668,6.630581362526852,6.575148606118094,6.62817157496376,429889600,6.07,391034994688,1.5741299,40.006588
2010-03-09 00:00:00-05:00,6.7188520431518555,6.778502623611754,6.564302263458631,6.5769553559448894,920259200,6.07,391034994688,1.5741299,40.006588
2010-03-10 00:00:00-05:00,6.773683547973633,6.792965067448581,6.724276263257618,6.743256106756135,596218000,6.07,391034994688,1.5741299,40.006588
2010-03-11 00:00:00-05:00,6.793567180633545,6.793567180633545,6.727891512516615,6.745666664251123,405700400,6.07,391034994688,1.5741299,40.006588
2010-03-12 00:00:00-05:00,6.82670783996582,6.860750570662187,6.801099970704607,6.849904714499217,416323600,6.07,391034994688,1.5741299,40.006588
2010-03-15 00:00:00-04:00,6.743556976318359,6.793566403285983,6.635401720669104,6.789951923070336,493502800,6.07,391034994688,1.5741299,40.006588
2010-03-16 00:00:00-04:00,6.761936187744141,6.777903298343007,6.703490674235565,6.753802196648558,446908000,6.07,391034994688,1.5741299,40.006588
2010-03-17 00:00:00-04:00,6.751992702484131,6.822187473767496,6.726385238675264,6.775491250081855,450956800,6.07,391034994688,1.5741299,40.006588
2010-03-18 00:00:00-04:00,6.7679619789123535,6.778506161114507,6.706503322041461,6.751391515419567,342109600,6.07,391034994688,1.5741299,40.006588
2010-03-19 00:00:00-04:00,6.695656776428223,6.7857356290714534,6.664927251875943,6.77217871066484,559445600,6.07,391034994688,1.5741299,40.006588
2010-03-22 00:00:00-04:00,6.770972728729248,6.808631545566175,6.632390020423046,6.64203078050537,456419600,6.07,391034994688,1.5741299,40.006588
2010-03-23 00:00:00-04:00,6.8797287940979,6.892382289970316,6.751388606513826,6.797783953576827,602431200,6.07,391034994688,1.5741299,40.006588
2010-03-24 00:00:00-04:00,6.910159587860107,6.935164912890808,6.854123461349203,6.858040423276123,597780400,6.07,391034994688,1.5741299,40.006588
2010-03-25 00:00:00-04:00,6.8282151222229,6.958363007845774,6.816164168608874,6.956856236409254,542284400,6.07,391034994688,1.5741299,40.006588
2010-03-26 00:00:00-04:00,6.956253528594971,6.987886070741096,6.885455392634239,6.897506344577195,640875200,6.07,391034994688,1.5741299,40.006588
2010-03-29 00:00:00-04:00,7.001138687133789,7.045726388127513,6.977941820049368,7.019516784187495,540744400,6.07,391034994688,1.5741299,40.006588
2010-03-30 00:00:00-04:00,7.105379104614258,7.154486327886238,7.057176104905302,7.127974235588162,527310000,6.07,391034994688,1.5741299,40.006588
2010-03-31 00:00:00-04:00,7.079771041870117,7.12827571626068,7.063503062875093,7.094533858729858,430659600,6.07,391034994688,1.5741299,40.006588
2010-04-01 00:00:00-04:00,7.108994960784912,7.192144116261359,7.011987210494344,7.152377583559691,603145200,6.07,391034994688,1.5741299,40.006588
2010-04-05 00:00:00-04:00,7.18491268157959,7.185515229040325,7.072841267290527,7.079168417862868,684507600,6.07,391034994688,1.5741299,40.006588
2010-04-06 00:00:00-04:00,7.216547966003418,7.2376363283435525,7.140026026804673,7.176178079723086,447017200,6.07,391034994688,1.5741299,40.006588
2010-04-07 00:00:00-04:00,7.248480319976807,7.288247648398861,7.1900340200452,7.216846980138802,628502000,6.07,391034994688,1.5741299,40.006588
2010-04-08 00:00:00-04:00,7.228899002075195,7.276800326188577,7.171356917042582,7.243661014998085,572989200,6.07,391034994688,1.5741299,40.006588
2010-04-09 00:00:00-04:00,7.284332752227783,7.287346294891415,7.244264540949755,7.2734876991983075,334182800,6.07,391034994688,1.5741299,40.006588
2010-04-12 00:00:00-04:00,7.2993950843811035,7.322893633451657,7.2849339437411755,7.296683218276453,333026400,6.07,391034994688,1.5741299,40.006588
2010-04-13 00:00:00-04:00,7.303611755371094,7.314759286303798,7.263844425025684,7.286440358405043,306210800,6.07,391034994688,1.5741299,40.006588
2010-04-14 00:00:00-04:00,7.401824951171875,7.405440235941437,7.353020215721272,7.389473130443826,404076400,6.07,391034994688,1.5741299,40.006588
2010-04-15 00:00:00-04:00,7.4991326332092285,7.502446241252553,7.396400325768447,7.404534312397738,376784800,6.07,391034994688,1.5741299,40.006588
2010-04-16 00:00:00-04:00,7.453341484069824,7.56601544494663,7.367480482753377,7.488589303545886,750545600,6.07,391034994688,1.5741299,40.006588
2010-04-19 00:00:00-04:00,7.4434003829956055,7.468104025983171,7.283728513651623,7.44219528799771,566924400,6.07,391034994688,1.5741299,40.006588
2010-04-20 00:00:00-04:00,7.368686676025391,7.5090770363383115,7.319580257740098,7.487687000694203,738326400,6.07,391034994688,1.5741299,40.006588
2010-04-21 00:00:00-04:00,7.809438228607178,7.840469017350852,7.704295718892592,7.796784733256823,982391200,6.07,391034994688,1.5741299,40.006588
2010-04-22 00:00:00-04:00,8.027860641479492,8.036296309470552,7.718459228513083,7.779918290835516,793424800,6.07,391034994688,1.5741299,40.006588
2010-04-23 00:00:00-04:00,8.159213066101074,8.199883831268815,8.04382799117408,8.073652897175917,796955600,6.07,391034994688,1.5741299,40.006588
2010-04-26 00:00:00-04:00,8.11914348602295,8.208318121900897,8.079677018472172,8.190845045091281,479068800,6.07,391034994688,1.5741299,40.006588
2010-04-27 00:00:00-04:00,7.8943963050842285,8.069131056978016,7.848604304221918,8.051958855537327,709343600,6.07,391034994688,1.5741299,40.006588
2010-04-28 00:00:00-04:00,7.88114070892334,7.953443991937929,7.724783260521649,7.930849668509825,758402400,6.07,391034994688,1.5741299,40.006588
2010-04-29 00:00:00-04:00,8.093234062194824,8.134205688673735,7.893493964115195,7.9239214101845405,558840800,6.07,391034994688,1.5741299,40.006588
2010-04-30 00:00:00-04:00,7.865777969360352,8.15137829604066,7.8630669073523,8.113418601111299,542463600,6.07,391034994688,1.5741299,40.006588
2010-05-03 00:00:00-04:00,8.02424430847168,8.070338800318083,7.919704304964606,7.94862659144689,454342000,6.07,391034994688,1.5741299,40.006588
2010-05-04 00:00:00-04:00,7.793169021606445,7.9320533735050835,7.735025212095229,7.920003230682175,723819600,6.07,391034994688,1.5741299,40.006588
2010-05-05 00:00:00-04:00,7.712130069732666,7.776902718644553,7.493410156189856,7.62295545401363,883103200,6.07,391034994688,1.5741299,40.006588
2010-05-06 00:00:00-04:00,7.418696403503418,7.780216037311681,6.002741621739559,7.647056263961392,1285860800,6.07,391034994688,1.5741299,40.006588
2010-05-07 00:00:00-04:00,7.105679035186768,7.4283363686879325,6.784830148572169,7.3421744935372555,1676018400,6.07,391034994688,1.5741299,40.006588
2010-05-10 00:00:00-04:00,7.651876449584961,7.671760517734283,7.487384999059882,7.539203281282739,984306400,6.07,391034994688,1.5741299,40.006588
2010-05-11 00:00:00-04:00,7.7280988693237305,7.829625318113139,7.546736075088415,7.587105152897194,848906800,6.07,391034994688,1.5741299,40.006588
2010-05-12 00:00:00-04:00,7.895904541015625,7.92723621222317,7.793775536903874,7.810042713412663,654379600,6.07,391034994688,1.5741299,40.006588
2010-05-13 00:00:00-04:00,7.7835283279418945,7.983569207148643,7.7244794962963095,7.929943301268686,599712400,6.07,391034994688,1.5741299,40.006588
2010-05-14 00:00:00-04:00,7.646753787994385,7.726890984397024,7.516606765618046,7.687123659899994,759362800,6.07,391034994688,1.5741299,40.006588
2010-05-17 00:00:00-04:00,7.658805847167969,7.717854697305268,7.462681061805745,7.673266987071623,762834800,6.07,391034994688,1.5741299,40.006588
2010-05-18 00:00:00-04:00,7.602770805358887,7.789254837319199,7.5395041205330084,7.741956063931052,782678400,6.07,391034994688,1.5741299,40.006588
2010-05-19 00:00:00-04:00,7.481661796569824,7.619641971703292,7.376520061643147,7.516608751028992,1025726800,6.07,391034994688,1.5741299,40.006588
2010-05-20 00:00:00-04:00,7.1629204750061035,7.346391741180574,7.116223451843279,7.2870412221036105,1282915200,6.07,391034994688,1.5741299,40.006588
2010-05-21 00:00:00-04:00,7.300297737121582,7.3659737944579335,6.96980732784654,7.014093354823427,1223891200,6.07,391034994688,1.5741299,40.006588
2010-05-24 00:00:00-04:00,7.434060573577881,7.558785493778457,7.418997690413306,7.449726808717109,754238800,6.07,391034994688,1.5741299,40.006588
2010-05-25 00:00:00-04:00,7.38766622543335,7.434060775668289,7.14484520545946,7.210822147916121,1048006400,6.07,391034994688,1.5741299,40.006588
2010-05-26 00:00:00-04:00,7.354224681854248,7.5958413929096364,7.343378827286475,7.534081483324818,850654000,6.07,391034994688,1.5741299,40.006588
2010-05-27 00:00:00-04:00,7.632594108581543,7.648862888149474,7.5048572794803015,7.549745853436242,666282400,6.07,391034994688,1.5741299,40.006588
2010-05-28 00:00:00-04:00,7.738943576812744,7.81486295748544,7.632595947776507,7.8145620859518115,815614800,6.07,391034994688,1.5741299,40.006588
2010-06-01 00:00:00-04:00,7.857943058013916,8.011890317014029,7.801606076080032,7.823598656575655,876472800,6.07,391034994688,1.5741299,40.006588
2010-06-02 00:00:00-04:00,7.951938152313232,7.977545210910071,7.842878678441926,7.969712094465177,688548000,6.07,391034994688,1.5741299,40.006588
2010-06-03 00:00:00-04:00,7.9269328117370605,8.000140311722689,7.845288843445048,7.988992782274652,650106800,6.07,391034994688,1.5741299,40.006588
2010-06-04 00:00:00-04:00,7.711226463317871,7.890178237900923,7.671158262637898,7.779011043583588,758304400,6.07,391034994688,1.5741299,40.006588
2010-06-07 00:00:00-04:00,7.559990406036377,7.807330117485726,7.548240327731349,7.781421379851073,886942000,6.07,391034994688,1.5741299,40.006588
2010-06-08 00:00:00-04:00,7.511486530303955,7.64615307868383,7.40062020554574,7.629281748962908,1000770400,6.07,391034994688,1.5741299,40.006588
2010-06-09 00:00:00-04:00,7.326810359954834,7.588913727621632,7.305421127798802,7.575958552556161,854630000,6.07,391034994688,1.5741299,40.006588
2010-06-10 00:00:00-04:00,7.547036170959473,7.561194830540002,7.2966829131504065,7.376217574405443,776356000,6.07,391034994688,1.5741299,40.006588
2010-06-11 00:00:00-04:00,7.637417316436768,7.647961496346455,7.452439240593805,7.478347980822034,545759200,6.07,391034994688,1.5741299,40.006588
2010-06-14 00:00:00-04:00,7.66061544418335,7.8073321767773125,7.652481453146883,7.711228642290289,602960400,6.07,391034994688,1.5741299,40.006588
2010-06-15 00:00:00-04:00,7.823596954345703,7.828417333073396,7.6973661020560264,7.701583933442758,585074000,6.07,391034994688,1.5741299,40.006588
2010-06-16 00:00:00-04:00,8.051356315612793,8.066419197087132,7.8519171360662465,7.866076598618577,783678000,6.07,391034994688,1.5741299,40.006588
2010-06-17 00:00:00-04:00,8.190542221069336,8.221573014398684,8.119141550601745,8.152280857899834,872855200,6.07,391034994688,1.5741299,40.006588
2010-06-18 00:00:00-04:00,8.256820678710938,8.284839541273453,8.176985141638264,8.201990462061781,784621600,6.07,391034994688,1.5741299,40.006588
2010-06-21 00:00:00-04:00,8.139327049255371,8.405646620939464,8.095944431698483,8.365879288551426,776490400,6.07,391034994688,1.5741299,40.006588
2010-06-22 00:00:00-04:00,8.250191688537598,8.314060104479678,8.17939437967798,8.199277639558376,717262000,6.07,391034994688,1.5741299,40.006588
2010-06-23 00:00:00-04:00,8.163431167602539,8.27459921652021,8.070942098971285,8.27218902551551,768457200,6.07,391034994688,1.5741299,40.006588
2010-06-24 00:00:00-04:00,8.10407829284668,8.230610041316345,8.076963657200976,8.164330625318307,714277200,6.07,391034994688,1.5741299,40.006588
2010-06-25 00:00:00-04:00,8.03478717803955,8.142339902162117,8.007974214892325,8.136013555261734,549942400,6.07,391034994688,1.5741299,40.006588
2010-06-28 00:00:00-04:00,8.082991600036621,8.1266759019041,7.969112508957903,8.0417174887403,584948000,6.07,391034994688,1.5741299,40.006588
2010-06-29 00:00:00-04:00,7.717554092407227,7.965195516341325,7.661217100417749,7.957060721781884,1133344800,6.07,391034994688,1.5741299,40.006588
2010-06-30 00:00:00-04:00,7.577767372131348,7.771782894121191,7.531975358370604,7.733823195563263,739452000,6.07,391034994688,1.5741299,40.006588
2010-07-01 00:00:00-04:00,7.485878944396973,7.676279936027384,7.327412970933583,7.66121624821275,1022896000,6.07,391034994688,1.5741299,40.006588
2010-07-02 00:00:00-04:00,7.439484119415283,7.559689528082794,7.326809347672299,7.5464326788274505,693842800,6.07,391034994688,1.5741299,40.006588
2010-07-06 00:00:00-04:00,7.49039888381958,7.616026427307751,7.4159854684390405,7.561798756994547,615235600,6.07,391034994688,1.5741299,40.006588
2010-07-07 00:00:00-04:00,7.79287052154541,7.795884064065646,7.524141527639304,7.546434180276321,654556000,6.07,391034994688,1.5741299,40.006588
2010-07-08 00:00:00-04:00,7.775399684906006,7.92030961124539,7.678994452920769,7.907656107787394,738144400,6.07,391034994688,1.5741299,40.006588
2010-07-09 00:00:00-04:00,7.8214921951293945,7.829927057482432,7.687126487007923,7.739245650314189,433322400,6.07,391034994688,1.5741299,40.006588
2010-07-12 00:00:00-04:00,7.751293659210205,7.888671248841239,7.678086161119147,7.7886507936247105,562878400,6.07,391034994688,1.5741299,40.006588
2010-07-13 00:00:00-04:00,7.585897922515869,7.72448060521163,7.424117567393658,7.722071220105609,1190924000,6.07,391034994688,1.5741299,40.006588
2010-07-14 00:00:00-04:00,7.613917350769043,7.706406391038547,7.5015450452776005,7.51299425350865,812047600,6.07,391034994688,1.5741299,40.006588
2010-07-15 00:00:00-04:00,7.575356483459473,7.7416556019091045,7.450330669699098,7.478348731402975,824866000,6.07,391034994688,1.5741299,40.006588
2010-07-16 00:00:00-04:00,7.528658390045166,7.681400551728563,7.483769810777721,7.627473760520587,1039858400,6.07,391034994688,1.5741299,40.006588
2010-07-19 00:00:00-04:00,7.398512363433838,7.528057686233224,7.218355454780226,7.528057686233224,1024478000,6.07,391034994688,1.5741299,40.006588
2010-07-20 00:00:00-04:00,7.588610649108887,7.619038896939273,7.230706267803375,7.317772374142923,1074950800,6.07,391034994688,1.5741299,40.006588
2010-07-21 00:00:00-04:00,7.659409046173096,7.9880910907326825,7.652179280075592,7.986283448090968,1185671200,6.07,391034994688,1.5741299,40.006588
2010-07-22 00:00:00-04:00,7.803413391113281,7.832937411536404,7.691642850908178,7.763043516648074,645318800,6.07,391034994688,1.5741299,40.006588
2010-07-23 00:00:00-04:00,7.8311309814453125,7.844387027326547,7.720867195023079,7.745269968160679,533388800,6.07,391034994688,1.5741299,40.006588
2010-07-26 00:00:00-04:00,7.811247825622559,7.835951470638747,7.763949049775001,7.832938732896608,420551600,6.07,391034994688,1.5741299,40.006588
2010-07-27 00:00:00-04:00,7.955855846405029,7.977546753207511,7.841976775635986,7.859148978158175,584771600,6.07,391034994688,1.5741299,40.006588
2010-07-28 00:00:00-04:00,7.8618574142456055,8.013395253129634,7.840468190588714,7.943501371312348,519985200,6.07,391034994688,1.5741299,40.006588
2010-07-29 00:00:00-04:00,7.776000499725342,7.912775598267966,7.715446472131365,7.854330085212247,643806800,6.07,391034994688,1.5741299,40.006588
2010-07-30 00:00:00-04:00,7.750087261199951,7.823897294280911,7.679289160150108,7.7091156537360455,448210000,6.07,391034994688,1.5741299,40.006588
2010-08-02 00:00:00-04:00,7.888673782348633,7.910967238889115,7.821491736695046,7.846195383614977,428055600,6.07,391034994688,1.5741299,40.006588
2010-08-03 00:00:00-04:00,7.891083717346191,7.9311519244036575,7.815466007811777,7.863367333348945,417653600,6.07,391034994688,1.5741299,40.006588
2010-08-04 00:00:00-04:00,7.92271614074707,7.961880119648768,7.8422780599714015,7.918498308210423,420375200,6.07,391034994688,1.5741299,40.006588
2010-08-05 00:00:00-04:00,7.884153366088867,7.928741073959919,7.849507289140151,7.885056785050332,289097200,6.07,391034994688,1.5741299,40.006588
2010-08-06 00:00:00-04:00,7.835649013519287,7.87782652890507,7.761536484529021,7.826309126173944,444897600,6.07,391034994688,1.5741299,40.006588
2010-08-09 00:00:00-04:00,7.885659694671631,7.897710644506244,7.819983627011549,7.877524901298626,303128000,6.07,391034994688,1.5741299,40.006588
2010-08-10 00:00:00-04:00,7.81516170501709,7.846494168404672,7.759125603812267,7.828417747219529,451920000,6.07,391034994688,1.5741299,40.006588
2010-08-11 00:00:00-04:00,7.5373945236206055,7.703091849140631,7.52594692690966,7.69435531363249,620054400,6.07,391034994688,1.5741299,40.006588
2010-08-12 00:00:00-04:00,7.585598468780518,7.625064123746245,7.414779870825899,7.431952072523857,534920400,6.07,391034994688,1.5741299,40.006588
2010-08-13 00:00:00-04:00,7.504557132720947,7.588308814806532,7.5042554567615385,7.581379921370839,354869200,6.07,391034994688,1.5741299,40.006588
2010-08-16 00:00:00-04:00,7.460575103759766,7.531975799791643,7.4298451709365825,7.45876746065252,318430000,6.07,391034994688,1.5741299,40.006588
2010-08-17 00:00:00-04:00,7.591019153594971,7.671156339332256,7.507567555317026,7.534079637766035,422640400,6.07,391034994688,1.5741299,40.006588
2010-08-18 00:00:00-04:00,7.624156475067139,7.672359449455032,7.579267912710124,7.60276725490283,339696000,6.07,391034994688,1.5741299,40.006588
2010-08-19 00:00:00-04:00,7.528055667877197,7.636511795238887,7.491903625423301,7.61723027687989,426706000,6.07,391034994688,1.5741299,40.006588
2010-08-20 00:00:00-04:00,7.52082633972168,7.649768297151023,7.501544818180481,7.513294897604327,384230000,6.07,391034994688,1.5741299,40.006588
2010-08-23 00:00:00-04:00,7.405135154724121,7.5919207595785725,7.38856631385334,7.585594416375629,414041600,6.07,391034994688,1.5741299,40.006588
2010-08-24 00:00:00-04:00,7.228297233581543,7.320785477975992,7.189734990217755,7.310844648910668,602565600,6.07,391034994688,1.5741299,40.006588
2010-08-25 00:00:00-04:00,7.317470073699951,7.350610184804132,7.146049741751066,7.17135593121591,596867600,6.07,391034994688,1.5741299,40.006588
2010-08-26 00:00:00-04:00,7.238837718963623,7.403630789441153,7.238837718963623,7.394592579719677,466505200,6.07,391034994688,1.5741299,40.006588
2010-08-27 00:00:00-04:00,7.27921199798584,7.309037705915577,7.096644073265937,7.283128960141197,548391200,6.07,391034994688,1.5741299,40.006588
2010-08-30 00:00:00-04:00,7.305720329284668,7.403632276426534,7.250889317097541,7.253299506840677,383289200,6.07,391034994688,1.5741299,40.006588
2010-08-31 00:00:00-04:00,7.323798656463623,7.367783826242291,7.240950373676731,7.286139834170862,420786800,6.07,391034994688,1.5741299,40.006588
2010-09-01 00:00:00-04:00,7.541615009307861,7.575657744407869,7.419601927334112,7.455452305361779,697037600,6.07,391034994688,1.5741299,40.006588
2010-09-02 00:00:00-04:00,7.5970458984375,7.5970458984375,7.4885897630975435,7.569630389738668,415427600,6.07,391034994688,1.5741299,40.006588
2010-09-03 00:00:00-04:00,7.795882701873779,7.796183573391567,7.667241625225541,7.6850163743847,520788800,6.07,391034994688,1.5741299,40.006588
2010-09-07 00:00:00-04:00,7.766959190368652,7.8187766532678005,7.719961301775982,7.731710572806877,342557600,6.07,391034994688,1.5741299,40.006588
2010-09-08 00:00:00-04:00,7.920909404754639,7.965195444753886,7.805824427022173,7.826311044544804,526551200,6.07,391034994688,1.5741299,40.006588
2010-09-09 00:00:00-04:00,7.925425052642822,8.029361653462251,7.920906349813833,7.984774759106908,438575200,6.07,391034994688,1.5741299,40.006588
2010-09-10 00:00:00-04:00,7.935671329498291,7.968509769690633,7.875116505671779,7.929043306256137,387542400,6.07,391034994688,1.5741299,40.006588
2010-09-13 00:00:00-04:00,8.04503345489502,8.082390611484655,8.006472007256981,8.008278846064405,388780000,6.07,391034994688,1.5741299,40.006588
2010-09-14 00:00:00-04:00,8.07575798034668,8.109198155196168,7.9992360675325385,8.020023551128352,408150400,6.07,391034994688,1.5741299,40.006588
2010-09-15 00:00:00-04:00,8.140830993652344,8.145652177149223,8.069129464552828,8.079071898532128,429368800,6.07,391034994688,1.5741299,40.006588
2010-09-16 00:00:00-04:00,8.332137107849121,8.335149845372825,8.119141793973705,8.141436051649114,652103200,6.07,391034994688,1.5741299,40.006588
2010-09-17 00:00:00-04:00,8.295984268188477,8.374012143846208,8.245070220550994,8.36587735186482,634477200,6.07,391034994688,1.5741299,40.006588
2010-09-20 00:00:00-04:00,8.5327787399292,8.549348388900482,8.310443606927404,8.31737249883349,658677600,6.07,391034994688,1.5741299,40.006588
2010-09-21 00:00:00-04:00,8.549049377441406,8.65690296731526,8.519525354196707,8.551761243445709,668074400,6.07,391034994688,1.5741299,40.006588
2010-09-22 00:00:00-04:00,8.668954849243164,8.675883744053538,8.508077866161349,8.51711607969839,585289600,6.07,391034994688,1.5741299,40.006588
2010-09-23 00:00:00-04:00,8.704204559326172,8.819891304232126,8.616235008599766,8.62617664340765,786116800,6.07,391034994688,1.5741299,40.006588
2010-09-24 00:00:00-04:00,8.806632995605469,8.843086719842022,8.75330954904821,8.800005777080052,649488000,6.07,391034994688,1.5741299,40.006588
2010-09-27 00:00:00-04:00,8.771686553955078,8.879238481362595,8.76716784933892,8.856644153812406,482834800,6.07,391034994688,1.5741299,40.006588
2010-09-28 00:00:00-04:00,8.64214038848877,8.790062170990645,8.2848385910118,8.790062170990645,1035042400,6.07,391034994688,1.5741299,40.006588
2010-09-29 00:00:00-04:00,8.65750503540039,8.73101421792395,8.616231740340734,8.653287203103385,469644000,6.07,391034994688,1.5741299,40.006588
2010-09-30 00:00:00-04:00,8.548443794250488,8.736735380199258,8.473126998977193,8.706608822983727,673391600,6.07,391034994688,1.5741299,40.006588
2010-10-01 00:00:00-04:00,8.511392593383789,8.63370653654403,8.476143961526294,8.620752165565365,448142800,6.07,391034994688,1.5741299,40.006588
